交易日期,ETF代码,收盘价
2014-08-28,511880.SH,77.422
2014-08-29,511880.SH,77.501
2014-09-01,511880.SH,77.522
2014-09-02,511880.SH,77.552
2014-09-03,511880.SH,77.558
2014-09-04,511880.SH,77.557
2014-09-05,511880.SH,77.555
2014-09-09,511880.SH,77.559
2014-09-10,511880.SH,77.567
2014-09-11,511880.SH,77.601
2014-09-12,511880.SH,77.617
2014-09-15,511880.SH,77.629
2014-09-16,511880.SH,77.653
2014-09-17,511880.SH,77.647
2014-09-18,511880.SH,77.681
2014-09-19,511880.SH,77.69
2014-09-22,511880.SH,77.693
2014-09-23,511880.SH,77.696
2014-09-24,511880.SH,77.681
2014-09-25,511880.SH,77.691
2014-09-26,511880.SH,77.759
2014-09-29,511880.SH,77.903
2014-09-30,511880.SH,78.205
2014-10-08,511880.SH,77.967
2014-10-09,511880.SH,78.03
2014-10-10,511880.SH,77.876
2014-10-13,511880.SH,77.89
2014-10-14,511880.SH,77.906
2014-10-15,511880.SH,77.913
2014-10-16,511880.SH,77.93
2014-10-17,511880.SH,77.94
2014-10-20,511880.SH,77.941
2014-10-21,511880.SH,77.942
2014-10-22,511880.SH,77.948
2014-10-23,511880.SH,77.954
2014-10-24,511880.SH,77.963
2014-10-27,511880.SH,77.993
2014-10-28,511880.SH,78.024
2014-10-29,511880.SH,78.046
2014-10-30,511880.SH,78.044
2014-10-31,511880.SH,78.046
2014-11-03,511880.SH,78.057
2014-11-04,511880.SH,78.07
2014-11-05,511880.SH,78.075
2014-11-06,511880.SH,78.084
2014-11-07,511880.SH,78.094
2014-11-10,511880.SH,78.104
2014-11-11,511880.SH,78.118
2014-11-12,511880.SH,78.127
2014-11-13,511880.SH,78.134
2014-11-14,511880.SH,78.154
2014-11-17,511880.SH,78.154
2014-11-18,511880.SH,78.155
2014-11-19,511880.SH,78.156
2014-11-20,511880.SH,78.165
2014-11-21,511880.SH,78.131
2014-11-24,511880.SH,77.98
2014-11-25,511880.SH,78.066
2014-11-26,511880.SH,78.191
2014-11-27,511880.SH,78.257
2014-11-28,511880.SH,78.292
2014-12-01,511880.SH,78.28
2014-12-02,511880.SH,78.295
2014-12-03,511880.SH,78.312
2014-12-04,511880.SH,78.298
2014-12-05,511880.SH,78.321
2014-12-08,511880.SH,78.326
2014-12-09,511880.SH,78.345
2014-12-10,511880.SH,78.359
2014-12-11,511880.SH,78.368
2014-12-12,511880.SH,78.375
2014-12-15,511880.SH,78.376
2014-12-16,511880.SH,78.355
2014-12-17,511880.SH,78.306
2014-12-18,511880.SH,78.358
2014-12-19,511880.SH,78.433
2014-12-22,511880.SH,78.445
2014-12-23,511880.SH,78.468
2014-12-24,511880.SH,78.558
2014-12-25,511880.SH,78.565
2014-12-26,511880.SH,78.518
2014-12-29,511880.SH,78.517
2014-12-30,511880.SH,78.531
2014-12-31,511880.SH,78.657
2015-01-05,511880.SH,78.586
2015-01-06,511880.SH,78.595
2015-01-07,511880.SH,78.599
2015-01-08,511880.SH,78.617
2015-01-09,511880.SH,78.615
2015-01-12,511880.SH,78.615
2015-01-13,511880.SH,78.631
2015-01-14,511880.SH,78.652
2015-01-15,511880.SH,78.67
2015-01-16,511880.SH,78.702
2015-01-19,511880.SH,78.739
2015-01-20,511880.SH,78.833
2015-01-21,511880.SH,78.802
2015-01-22,511880.SH,78.762
2015-01-23,511880.SH,78.764
2015-01-26,511880.SH,78.77
2015-01-27,511880.SH,78.78
2015-01-28,511880.SH,78.79
2015-01-29,511880.SH,78.801
2015-01-30,511880.SH,78.777
2015-02-02,511880.SH,78.794
2015-02-03,511880.SH,78.824
2015-02-04,511880.SH,78.855
2015-02-05,511880.SH,78.868
2015-02-06,511880.SH,78.873
2015-02-09,511880.SH,78.866
2015-02-10,511880.SH,78.852
2015-02-11,511880.SH,78.863
2015-02-12,511880.SH,78.927
2015-02-13,511880.SH,79.04
2015-02-16,511880.SH,79.121
2015-02-17,511880.SH,79.051
2015-02-25,511880.SH,79.051
2015-02-26,511880.SH,79.058
2015-02-27,511880.SH,79.062
2015-03-02,511880.SH,79.082
2015-03-03,511880.SH,79.088
2015-03-04,511880.SH,79.098
2015-03-05,511880.SH,79.106
2015-03-06,511880.SH,79.113
2015-03-09,511880.SH,79.115
2015-03-10,511880.SH,79.136
2015-03-11,511880.SH,79.132
2015-03-12,511880.SH,79.16
2015-03-13,511880.SH,79.218
2015-03-16,511880.SH,79.276
2015-03-17,511880.SH,79.298
2015-03-18,511880.SH,79.285
2015-03-19,511880.SH,79.276
2015-03-20,511880.SH,79.288
2015-03-23,511880.SH,79.297
2015-03-24,511880.SH,79.304
2015-03-25,511880.SH,79.319
2015-03-26,511880.SH,79.327
2015-03-27,511880.SH,79.348
2015-03-30,511880.SH,79.347
2015-03-31,511880.SH,79.349
2015-04-01,511880.SH,79.369
2015-04-02,511880.SH,79.389
2015-04-03,511880.SH,79.417
2015-04-07,511880.SH,79.424
2015-04-08,511880.SH,79.44
2015-04-09,511880.SH,79.449
2015-04-10,511880.SH,79.448
2015-04-13,511880.SH,79.417
2015-04-14,511880.SH,79.438
2015-04-15,511880.SH,79.462
2015-04-16,511880.SH,79.499
2015-04-17,511880.SH,79.566
2015-04-20,511880.SH,79.658
2015-04-21,511880.SH,79.694
2015-04-22,511880.SH,79.619
2015-04-23,511880.SH,79.6
2015-04-24,511880.SH,79.606
2015-04-27,511880.SH,79.608
2015-04-28,511880.SH,79.615
2015-04-29,511880.SH,79.622
2015-04-30,511880.SH,79.629
2015-05-04,511880.SH,79.606
2015-05-05,511880.SH,79.608
2015-05-06,511880.SH,79.654
2015-05-07,511880.SH,79.633
2015-05-08,511880.SH,79.706
2015-05-11,511880.SH,79.731
2015-05-12,511880.SH,79.735
2015-05-13,511880.SH,79.713
2015-05-14,511880.SH,79.72
2015-05-15,511880.SH,79.73
2015-05-18,511880.SH,79.722
2015-05-19,511880.SH,79.734
2015-05-20,511880.SH,79.724
2015-05-21,511880.SH,79.766
2015-05-22,511880.SH,79.816
2015-05-25,511880.SH,79.813
2015-05-26,511880.SH,79.811
2015-05-27,511880.SH,79.812
2015-05-28,511880.SH,79.815
2015-05-29,511880.SH,79.812
2015-06-01,511880.SH,79.813
2015-06-02,511880.SH,79.807
2015-06-03,511880.SH,79.849
2015-06-04,511880.SH,79.93
2015-06-05,511880.SH,79.956
2015-06-08,511880.SH,79.938
2015-06-09,511880.SH,79.934
2015-06-10,511880.SH,79.923
2015-06-11,511880.SH,79.924
2015-06-12,511880.SH,79.913
2015-06-15,511880.SH,79.926
2015-06-16,511880.SH,79.941
2015-06-17,511880.SH,79.965
2015-06-18,511880.SH,79.968
2015-06-19,511880.SH,79.997
2015-06-23,511880.SH,80.01
2015-06-24,511880.SH,80.049
2015-06-25,511880.SH,80.048
2015-06-26,511880.SH,80.051
2015-06-29,511880.SH,80.045
2015-06-30,511880.SH,80.04
2015-07-01,511880.SH,80.057
2015-07-02,511880.SH,80.062
2015-07-03,511880.SH,80.076
2015-07-06,511880.SH,80.13
2015-07-07,511880.SH,80.194
2015-07-08,511880.SH,80.138
2015-07-09,511880.SH,80.147
2015-07-10,511880.SH,80.16
2015-07-13,511880.SH,80.167
2015-07-14,511880.SH,80.175
2015-07-15,511880.SH,80.186
2015-07-16,511880.SH,80.198
2015-07-17,511880.SH,80.226
2015-07-20,511880.SH,80.226
2015-07-21,511880.SH,80.229
2015-07-22,511880.SH,80.229
2015-07-23,511880.SH,80.235
2015-07-24,511880.SH,80.247
2015-07-27,511880.SH,80.261
2015-07-28,511880.SH,80.267
2015-07-29,511880.SH,80.269
2015-07-30,511880.SH,80.293
2015-07-31,511880.SH,80.302
2015-08-03,511880.SH,80.325
2015-08-04,511880.SH,80.321
2015-08-05,511880.SH,80.321
2015-08-06,511880.SH,80.311
2015-08-07,511880.SH,80.323
2015-08-10,511880.SH,80.326
2015-08-11,511880.SH,80.326
2015-08-12,511880.SH,80.334
2015-08-13,511880.SH,80.339
2015-08-14,511880.SH,80.354
2015-08-17,511880.SH,80.363
2015-08-18,511880.SH,80.367
2015-08-19,511880.SH,80.372
2015-08-20,511880.SH,80.376
2015-08-21,511880.SH,80.389
2015-08-24,511880.SH,80.393
2015-08-25,511880.SH,80.392
2015-08-26,511880.SH,80.398
2015-08-27,511880.SH,80.406
2015-08-28,511880.SH,80.424
2015-08-31,511880.SH,80.427
2015-09-01,511880.SH,80.458
2015-09-02,511880.SH,80.49
2015-09-07,511880.SH,80.489
2015-09-08,511880.SH,80.482
2015-09-09,511880.SH,80.476
2015-09-10,511880.SH,80.486
2015-09-11,511880.SH,80.502
2015-09-14,511880.SH,80.507
2015-09-15,511880.SH,80.514
2015-09-16,511880.SH,80.524
2015-09-17,511880.SH,80.522
2015-09-18,511880.SH,80.536
2015-09-21,511880.SH,80.538
2015-09-22,511880.SH,80.546
2015-09-23,511880.SH,80.55
2015-09-24,511880.SH,80.553
2015-09-25,511880.SH,80.564
2015-09-28,511880.SH,80.578
2015-09-29,511880.SH,80.584
2015-09-30,511880.SH,80.618
2015-10-08,511880.SH,80.608
2015-10-09,511880.SH,80.629
2015-10-12,511880.SH,80.628
2015-10-13,511880.SH,80.647
2015-10-14,511880.SH,80.665
2015-10-15,511880.SH,80.67
2015-10-16,511880.SH,80.682
2015-10-19,511880.SH,80.691
2015-10-20,511880.SH,80.695
2015-10-21,511880.SH,80.702
2015-10-22,511880.SH,80.697
2015-10-23,511880.SH,80.71
2015-10-26,511880.SH,80.722
2015-10-27,511880.SH,80.73
2015-10-28,511880.SH,80.736
2015-10-29,511880.SH,80.742
2015-10-30,511880.SH,80.769
2015-11-02,511880.SH,80.775
2015-11-03,511880.SH,80.779
2015-11-04,511880.SH,80.782
2015-11-05,511880.SH,80.791
2015-11-06,511880.SH,80.799
2015-11-09,511880.SH,80.802
2015-11-10,511880.SH,80.824
2015-11-11,511880.SH,80.836
2015-11-12,511880.SH,80.843
2015-11-13,511880.SH,80.855
2015-11-16,511880.SH,80.861
2015-11-17,511880.SH,80.868
2015-11-18,511880.SH,80.876
2015-11-19,511880.SH,80.881
2015-11-20,511880.SH,80.891
2015-11-23,511880.SH,80.906
2015-11-24,511880.SH,80.908
2015-11-25,511880.SH,80.913
2015-11-26,511880.SH,80.916
2015-11-27,511880.SH,80.919
2015-11-30,511880.SH,80.914
2015-12-01,511880.SH,80.942
2015-12-02,511880.SH,80.949
2015-12-03,511880.SH,80.96
2015-12-04,511880.SH,80.974
2015-12-07,511880.SH,80.988
2015-12-08,511880.SH,80.996
2015-12-09,511880.SH,80.989
2015-12-10,511880.SH,80.996
2015-12-11,511880.SH,81.01
2015-12-14,511880.SH,81.018
2015-12-15,511880.SH,81.025
2015-12-16,511880.SH,81.037
2015-12-17,511880.SH,81.043
2015-12-18,511880.SH,81.057
2015-12-21,511880.SH,81.058
2015-12-22,511880.SH,81.054
2015-12-23,511880.SH,81.061
2015-12-24,511880.SH,81.065
2015-12-25,511880.SH,81.085
2015-12-28,511880.SH,81.097
2015-12-29,511880.SH,81.109
2015-12-30,511880.SH,81.11
2015-12-31,511880.SH,81.082
2016-01-04,511880.SH,81.058
2016-01-05,511880.SH,81.097
2016-01-06,511880.SH,81.104
2016-01-07,511880.SH,81.11
2016-01-08,511880.SH,81.131
2016-01-11,511880.SH,81.143
2016-01-12,511880.SH,81.148
2016-01-13,511880.SH,81.148
2016-01-14,511880.SH,81.149
2016-01-15,511880.SH,81.162
2016-01-18,511880.SH,81.171
2016-01-19,511880.SH,81.169
2016-01-20,511880.SH,81.174
2016-01-21,511880.SH,81.169
2016-01-22,511880.SH,81.197
2016-01-25,511880.SH,81.207
2016-01-26,511880.SH,81.224
2016-01-27,511880.SH,81.232
2016-01-28,511880.SH,81.24
2016-01-29,511880.SH,81.263
2016-02-01,511880.SH,81.278
2016-02-02,511880.SH,81.28
2016-02-03,511880.SH,81.284
2016-02-04,511880.SH,81.305
2016-02-05,511880.SH,81.339
2016-02-15,511880.SH,81.341
2016-02-16,511880.SH,81.339
2016-02-17,511880.SH,81.339
2016-02-18,511880.SH,81.352
2016-02-19,511880.SH,81.368
2016-02-22,511880.SH,81.378
2016-02-23,511880.SH,81.387
2016-02-24,511880.SH,81.387
2016-02-25,511880.SH,81.372
2016-02-26,511880.SH,81.393
2016-02-29,511880.SH,81.409
2016-03-01,511880.SH,81.423
2016-03-02,511880.SH,81.426
2016-03-03,511880.SH,81.438
2016-03-04,511880.SH,81.457
2016-03-07,511880.SH,81.46
2016-03-08,511880.SH,81.476
2016-03-09,511880.SH,81.485
2016-03-10,511880.SH,81.5
2016-03-11,511880.SH,81.497
2016-03-14,511880.SH,81.492
2016-03-15,511880.SH,81.5
2016-03-16,511880.SH,81.503
2016-03-17,511880.SH,81.494
2016-03-18,511880.SH,81.496
2016-03-21,511880.SH,81.502
2016-03-22,511880.SH,81.52
2016-03-23,511880.SH,81.539
2016-03-24,511880.SH,81.551
2016-03-25,511880.SH,81.565
2016-03-28,511880.SH,81.566
2016-03-29,511880.SH,81.565
2016-03-30,511880.SH,81.559
2016-03-31,511880.SH,81.577
2016-04-01,511880.SH,81.605
2016-04-05,511880.SH,81.616
2016-04-06,511880.SH,81.622
2016-04-07,511880.SH,81.629
2016-04-08,511880.SH,81.652
2016-04-11,511880.SH,81.65
2016-04-12,511880.SH,81.654
2016-04-13,511880.SH,81.661
2016-04-14,511880.SH,81.651
2016-04-15,511880.SH,81.672
2016-04-18,511880.SH,81.687
2016-04-19,511880.SH,81.698
2016-04-20,511880.SH,81.701
2016-04-21,511880.SH,81.71
2016-04-22,511880.SH,81.725
2016-04-25,511880.SH,81.73
2016-04-26,511880.SH,81.731
2016-04-27,511880.SH,81.746
2016-04-28,511880.SH,81.764
2016-04-29,511880.SH,81.777
2016-05-03,511880.SH,81.769
2016-05-04,511880.SH,81.773
2016-05-05,511880.SH,81.782
2016-05-06,511880.SH,81.799
2016-05-09,511880.SH,81.809
2016-05-10,511880.SH,81.828
2016-05-11,511880.SH,81.82
2016-05-12,511880.SH,81.822
2016-05-13,511880.SH,81.835
2016-05-16,511880.SH,81.842
2016-05-17,511880.SH,81.848
2016-05-18,511880.SH,81.853
2016-05-19,511880.SH,81.859
2016-05-20,511880.SH,81.858
2016-05-23,511880.SH,81.876
2016-05-24,511880.SH,81.886
2016-05-25,511880.SH,81.89
2016-05-26,511880.SH,81.893
2016-05-27,511880.SH,81.901
2016-05-30,511880.SH,81.913
2016-05-31,511880.SH,81.913
2016-06-01,511880.SH,81.914
2016-06-02,511880.SH,81.922
2016-06-03,511880.SH,81.934
2016-06-06,511880.SH,81.944
2016-06-07,511880.SH,81.954
2016-06-08,511880.SH,81.988
2016-06-13,511880.SH,81.988
2016-06-14,511880.SH,81.991
2016-06-15,511880.SH,81.992
2016-06-16,511880.SH,81.996
2016-06-17,511880.SH,82.016
2016-06-20,511880.SH,82.023
2016-06-21,511880.SH,82.026
2016-06-22,511880.SH,82.029
2016-06-23,511880.SH,82.033
2016-06-24,511880.SH,82.046
2016-06-27,511880.SH,82.029
2016-06-28,511880.SH,82.042
2016-06-29,511880.SH,82.042
2016-06-30,511880.SH,82.078
2016-07-01,511880.SH,82.104
2016-07-04,511880.SH,82.105
2016-07-05,511880.SH,82.106
2016-07-06,511880.SH,82.119
2016-07-07,511880.SH,82.129
2016-07-08,511880.SH,82.148
2016-07-11,511880.SH,82.153
2016-07-12,511880.SH,82.157
2016-07-13,511880.SH,82.159
2016-07-14,511880.SH,82.172
2016-07-15,511880.SH,82.184
2016-07-18,511880.SH,82.196
2016-07-19,511880.SH,82.204
2016-07-20,511880.SH,82.208
2016-07-21,511880.SH,82.211
2016-07-22,511880.SH,82.224
2016-07-25,511880.SH,82.236
2016-07-26,511880.SH,82.23
2016-07-27,511880.SH,82.247
2016-07-28,511880.SH,82.259
2016-07-29,511880.SH,82.275
2016-08-01,511880.SH,82.28
2016-08-02,511880.SH,82.285
2016-08-03,511880.SH,82.29
2016-08-04,511880.SH,82.294
2016-08-05,511880.SH,82.314
2016-08-08,511880.SH,82.317
2016-08-09,511880.SH,82.322
2016-08-10,511880.SH,82.327
2016-08-11,511880.SH,82.335
2016-08-12,511880.SH,82.342
2016-08-15,511880.SH,82.343
2016-08-16,511880.SH,82.348
2016-08-17,511880.SH,82.358
2016-08-18,511880.SH,82.357
2016-08-19,511880.SH,82.382
2016-08-22,511880.SH,82.39
2016-08-23,511880.SH,82.393
2016-08-24,511880.SH,82.393
2016-08-25,511880.SH,82.402
2016-08-26,511880.SH,82.421
2016-08-29,511880.SH,82.432
2016-08-30,511880.SH,82.439
2016-08-31,511880.SH,82.444
2016-09-01,511880.SH,82.452
2016-09-02,511880.SH,82.463
2016-09-05,511880.SH,82.468
2016-09-06,511880.SH,82.477
2016-09-07,511880.SH,82.484
2016-09-08,511880.SH,82.489
2016-09-09,511880.SH,82.498
2016-09-12,511880.SH,82.51
2016-09-13,511880.SH,82.531
2016-09-14,511880.SH,82.556
2016-09-19,511880.SH,82.55
2016-09-20,511880.SH,82.547
2016-09-21,511880.SH,82.551
2016-09-22,511880.SH,82.543
2016-09-23,511880.SH,82.558
2016-09-26,511880.SH,82.565
2016-09-27,511880.SH,82.568
2016-09-28,511880.SH,82.585
2016-09-29,511880.SH,82.593
2016-09-30,511880.SH,82.647
2016-10-10,511880.SH,82.654
2016-10-11,511880.SH,82.656
2016-10-12,511880.SH,82.675
2016-10-13,511880.SH,82.683
2016-10-14,511880.SH,82.704
2016-10-17,511880.SH,82.702
2016-10-18,511880.SH,82.693
2016-10-19,511880.SH,82.705
2016-10-20,511880.SH,82.7
2016-10-21,511880.SH,82.718
2016-10-24,511880.SH,82.717
2016-10-25,511880.SH,82.722
2016-10-26,511880.SH,82.728
2016-10-27,511880.SH,82.729
2016-10-28,511880.SH,82.751
2016-10-31,511880.SH,82.767
2016-11-01,511880.SH,82.777
2016-11-02,511880.SH,82.798
2016-11-03,511880.SH,82.8
2016-11-04,511880.SH,82.817
2016-11-07,511880.SH,82.822
2016-11-08,511880.SH,82.827
2016-11-09,511880.SH,82.828
2016-11-10,511880.SH,82.83
2016-11-11,511880.SH,82.83
2016-11-14,511880.SH,82.839
2016-11-15,511880.SH,82.855
2016-11-16,511880.SH,82.858
2016-11-17,511880.SH,82.864
2016-11-18,511880.SH,82.883
2016-11-21,511880.SH,82.887
2016-11-22,511880.SH,82.893
2016-11-23,511880.SH,82.899
2016-11-24,511880.SH,82.902
2016-11-25,511880.SH,82.915
2016-11-28,511880.SH,82.925
2016-11-29,511880.SH,82.924
2016-11-30,511880.SH,82.922
2016-12-01,511880.SH,82.929
2016-12-02,511880.SH,82.961
2016-12-05,511880.SH,82.978
2016-12-06,511880.SH,82.979
2016-12-07,511880.SH,82.98
2016-12-08,511880.SH,82.991
2016-12-09,511880.SH,82.997
2016-12-12,511880.SH,83.002
2016-12-13,511880.SH,83.007
2016-12-14,511880.SH,83.007
2016-12-15,511880.SH,82.93
2016-12-16,511880.SH,82.964
2016-12-19,511880.SH,82.989
2016-12-20,511880.SH,83.021
2016-12-21,511880.SH,83.032
2016-12-22,511880.SH,83.051
2016-12-23,511880.SH,83.068
2016-12-26,511880.SH,83.063
2016-12-27,511880.SH,83.045
2016-12-28,511880.SH,83.063
2016-12-29,511880.SH,83.119
2016-12-30,511880.SH,83.207
2017-01-03,511880.SH,83.121
2017-01-04,511880.SH,83.123
2017-01-05,511880.SH,83.123
2017-01-06,511880.SH,83.146
2017-01-09,511880.SH,83.149
2017-01-10,511880.SH,83.164
2017-01-11,511880.SH,83.168
2017-01-12,511880.SH,83.164
2017-01-13,511880.SH,83.177
2017-01-16,511880.SH,83.178
2017-01-17,511880.SH,83.17
2017-01-18,511880.SH,83.175
2017-01-19,511880.SH,83.16
2017-01-20,511880.SH,83.195
2017-01-23,511880.SH,83.226
2017-01-24,511880.SH,83.237
2017-01-25,511880.SH,83.273
2017-01-26,511880.SH,83.293
2017-02-03,511880.SH,83.312
2017-02-06,511880.SH,83.331
2017-02-07,511880.SH,83.36
2017-02-08,511880.SH,83.358
2017-02-09,511880.SH,83.355
2017-02-10,511880.SH,83.36
2017-02-13,511880.SH,83.365
2017-02-14,511880.SH,83.363
2017-02-15,511880.SH,83.37
2017-02-16,511880.SH,83.382
2017-02-17,511880.SH,83.385
2017-02-20,511880.SH,83.396
2017-02-21,511880.SH,83.399
2017-02-22,511880.SH,83.417
2017-02-23,511880.SH,83.437
2017-02-24,511880.SH,83.445
2017-02-27,511880.SH,83.462
2017-02-28,511880.SH,83.466
2017-03-01,511880.SH,83.475
2017-03-02,511880.SH,83.491
2017-03-03,511880.SH,83.517
2017-03-06,511880.SH,83.522
2017-03-07,511880.SH,83.54
2017-03-08,511880.SH,83.549
2017-03-09,511880.SH,83.57
2017-03-10,511880.SH,83.597
2017-03-13,511880.SH,83.59
2017-03-14,511880.SH,83.582
2017-03-15,511880.SH,83.579
2017-03-16,511880.SH,83.557
2017-03-17,511880.SH,83.58
2017-03-20,511880.SH,83.601
2017-03-21,511880.SH,83.608
2017-03-22,511880.SH,83.636
2017-03-23,511880.SH,83.648
2017-03-24,511880.SH,83.648
2017-03-27,511880.SH,83.664
2017-03-28,511880.SH,83.668
2017-03-29,511880.SH,83.658
2017-03-30,511880.SH,83.675
2017-03-31,511880.SH,83.72
2017-04-05,511880.SH,83.735
2017-04-06,511880.SH,83.764
2017-04-07,511880.SH,83.791
2017-04-10,511880.SH,83.802
2017-04-11,511880.SH,83.832
2017-04-12,511880.SH,83.818
2017-04-13,511880.SH,83.825
2017-04-14,511880.SH,83.843
2017-04-17,511880.SH,83.852
2017-04-18,511880.SH,83.86
2017-04-19,511880.SH,83.868
2017-04-20,511880.SH,83.882
2017-04-21,511880.SH,83.906
2017-04-24,511880.SH,83.907
2017-04-25,511880.SH,83.902
2017-04-26,511880.SH,83.913
2017-04-27,511880.SH,83.927
2017-04-28,511880.SH,83.956
2017-05-02,511880.SH,83.971
2017-05-03,511880.SH,83.98
2017-05-04,511880.SH,83.991
2017-05-05,511880.SH,84.013
2017-05-08,511880.SH,84.026
2017-05-09,511880.SH,84.053
2017-05-10,511880.SH,84.049
2017-05-11,511880.SH,84.05
2017-05-12,511880.SH,84.07
2017-05-15,511880.SH,84.08
2017-05-16,511880.SH,84.078
