交易日期,ETF代码,收盘价
2020-12-11,511010.SH,119.326
2020-12-14,511010.SH,119.219
2020-12-15,511010.SH,119.42
2020-12-16,511010.SH,119.485
2020-12-17,511010.SH,119.438
2020-12-18,511010.SH,119.369
2020-12-21,511010.SH,119.51
2020-12-22,511010.SH,119.727
2020-12-23,511010.SH,119.796
2020-12-24,511010.SH,119.819
2020-12-25,511010.SH,119.947
2020-12-28,511010.SH,119.829
2020-12-29,511010.SH,119.897
2020-12-30,511010.SH,119.962
2020-12-31,511010.SH,120.008
2021-01-04,511010.SH,119.822
2021-01-05,511010.SH,119.938
2021-01-06,511010.SH,120.187
2021-01-07,511010.SH,120.257
2021-01-08,511010.SH,120.202
2021-01-11,511010.SH,120.087
2021-01-12,511010.SH,120.211
2021-01-13,511010.SH,120.448
2021-01-14,511010.SH,120.696
2021-01-15,511010.SH,120.55
2021-01-18,511010.SH,120.383
2021-01-19,511010.SH,120.162
2021-01-20,511010.SH,120.355
2021-01-21,511010.SH,120.5
2021-01-22,511010.SH,120.555
2021-01-25,511010.SH,120.558
2021-01-26,511010.SH,120.146
2021-01-27,511010.SH,120.174
2021-01-28,511010.SH,120.081
2021-01-29,511010.SH,120.105
2021-02-01,511010.SH,120.222
2021-02-02,511010.SH,120.284
2021-02-03,511010.SH,120.358
2021-02-04,511010.SH,120.33
2021-02-05,511010.SH,120.141
2021-02-08,511010.SH,120.003
2021-02-09,511010.SH,119.99
2021-02-10,511010.SH,120.16
2021-02-18,511010.SH,120.044
2021-02-19,511010.SH,120.06
2021-02-22,511010.SH,120.113
2021-02-23,511010.SH,120.242
2021-02-24,511010.SH,120.462
2021-02-25,511010.SH,120.447
2021-02-26,511010.SH,120.201
2021-03-01,511010.SH,120.197
2021-03-02,511010.SH,120.671
2021-03-03,511010.SH,120.593
2021-03-04,511010.SH,120.542
2021-03-05,511010.SH,120.679
2021-03-08,511010.SH,120.678
2021-03-09,511010.SH,120.544
2021-03-10,511010.SH,120.618
2021-03-11,511010.SH,120.534
2021-03-12,511010.SH,120.544
2021-03-15,511010.SH,120.481
2021-03-16,511010.SH,120.319
2021-03-17,511010.SH,120.365
2021-03-18,511010.SH,120.31
2021-03-19,511010.SH,120.287
2021-03-22,511010.SH,120.302
2021-03-23,511010.SH,120.331
2021-03-24,511010.SH,120.48
2021-03-25,511010.SH,120.574
2021-03-26,511010.SH,120.411
2021-03-29,511010.SH,120.401
2021-03-30,511010.SH,120.591
2021-03-31,511010.SH,120.623
2021-04-01,511010.SH,120.589
2021-04-02,511010.SH,120.769
2021-04-06,511010.SH,120.692
2021-04-07,511010.SH,120.675
2021-04-08,511010.SH,120.519
2021-04-09,511010.SH,120.515
2021-04-12,511010.SH,120.737
2021-04-13,511010.SH,120.998
2021-04-14,511010.SH,120.958
2021-04-15,511010.SH,120.964
2021-04-16,511010.SH,121.024
2021-04-19,511010.SH,120.946
2021-04-20,511010.SH,121.007
2021-04-21,511010.SH,121.237
2021-04-22,511010.SH,121.14
2021-04-23,511010.SH,121.426
2021-04-26,511010.SH,121.263
2021-04-27,511010.SH,121.166
2021-04-28,511010.SH,121.082
2021-04-29,511010.SH,121.135
2021-04-30,511010.SH,121.282
2021-05-06,511010.SH,121.314
2021-05-07,511010.SH,121.269
2021-05-10,511010.SH,121.331
2021-05-11,511010.SH,121.571
2021-05-12,511010.SH,121.578
2021-05-13,511010.SH,121.406
2021-05-14,511010.SH,121.419
2021-05-17,511010.SH,121.566
2021-05-18,511010.SH,121.535
2021-05-19,511010.SH,121.736
2021-05-20,511010.SH,121.904
2021-05-21,511010.SH,122.025
2021-05-24,511010.SH,122.05
2021-05-25,511010.SH,121.843
2021-05-26,511010.SH,121.9
2021-05-27,511010.SH,121.81
2021-05-28,511010.SH,121.808
2021-05-31,511010.SH,121.58
2021-06-01,511010.SH,121.748
2021-06-02,511010.SH,121.663
2021-06-03,511010.SH,121.644
2021-06-04,511010.SH,121.692
2021-06-07,511010.SH,121.555
2021-06-08,511010.SH,121.575
2021-06-09,511010.SH,121.539
2021-06-10,511010.SH,121.567
2021-06-11,511010.SH,121.393
2021-06-15,511010.SH,121.371
2021-06-16,511010.SH,121.615
2021-06-17,511010.SH,121.552
2021-06-18,511010.SH,121.646
2021-06-21,511010.SH,121.902
2021-06-22,511010.SH,121.837
2021-06-23,511010.SH,121.806
2021-06-24,511010.SH,121.724
2021-06-25,511010.SH,121.767
2021-06-28,511010.SH,121.906
2021-06-29,511010.SH,122.051
2021-06-30,511010.SH,122.195
2021-07-01,511010.SH,122.157
2021-07-02,511010.SH,122.139
2021-07-05,511010.SH,122.154
2021-07-06,511010.SH,122.19
2021-07-07,511010.SH,122.325
2021-07-08,511010.SH,122.505
2021-07-09,511010.SH,122.555
2021-07-12,511010.SH,122.58
2021-07-13,511010.SH,122.876
2021-07-14,511010.SH,122.943
2021-07-15,511010.SH,122.688
2021-07-16,511010.SH,122.766
2021-07-19,511010.SH,122.779
2021-07-20,511010.SH,122.868
2021-07-21,511010.SH,122.984
2021-07-22,511010.SH,123.004
2021-07-23,511010.SH,123.049
2021-07-26,511010.SH,123.36
2021-07-27,511010.SH,123.513
2021-07-28,511010.SH,123.38
2021-07-29,511010.SH,123.306
2021-07-30,511010.SH,123.484
2021-08-02,511010.SH,123.824
2021-08-03,511010.SH,123.766
2021-08-04,511010.SH,123.69
2021-08-05,511010.SH,123.64
2021-08-06,511010.SH,123.675
2021-08-09,511010.SH,123.39
2021-08-10,511010.SH,123.275
2021-08-11,511010.SH,123.154
2021-08-12,511010.SH,123.26
2021-08-13,511010.SH,123.49
2021-08-16,511010.SH,123.485
2021-08-17,511010.SH,123.681
2021-08-18,511010.SH,123.757
2021-08-19,511010.SH,123.743
2021-08-20,511010.SH,123.82
2021-08-23,511010.SH,123.747
2021-08-24,511010.SH,123.695
2021-08-25,511010.SH,123.74
2021-08-26,511010.SH,123.435
2021-08-27,511010.SH,123.473
2021-08-30,511010.SH,123.517
2021-08-31,511010.SH,123.689
2021-09-01,511010.SH,123.755
2021-09-02,511010.SH,123.748
2021-09-03,511010.SH,123.783
2021-09-06,511010.SH,123.68
2021-09-07,511010.SH,123.585
2021-09-08,511010.SH,123.55
2021-09-09,511010.SH,123.564
2021-09-10,511010.SH,123.562
2021-09-13,511010.SH,123.516
2021-09-14,511010.SH,123.45
2021-09-15,511010.SH,123.473
2021-09-16,511010.SH,123.31
2021-09-17,511010.SH,123.417
2021-09-22,511010.SH,123.479
2021-09-23,511010.SH,123.642
2021-09-24,511010.SH,123.631
2021-09-27,511010.SH,123.627
2021-09-28,511010.SH,123.645
2021-09-29,511010.SH,123.944
2021-09-30,511010.SH,124.001
2021-10-08,511010.SH,123.802
2021-10-11,511010.SH,123.646
2021-10-12,511010.SH,123.464
2021-10-13,511010.SH,123.418
2021-10-14,511010.SH,123.447
2021-10-15,511010.SH,123.428
2021-10-18,511010.SH,123.054
2021-10-19,511010.SH,123.043
2021-10-20,511010.SH,123.082
2021-10-21,511010.SH,123.258
2021-10-22,511010.SH,123.115
2021-10-25,511010.SH,123.142
2021-10-26,511010.SH,123.234
2021-10-27,511010.SH,123.269
2021-10-28,511010.SH,123.249
2021-10-29,511010.SH,123.345
2021-11-01,511010.SH,123.435
2021-11-02,511010.SH,123.535
2021-11-03,511010.SH,123.632
2021-11-04,511010.SH,123.589
2021-11-05,511010.SH,123.715
2021-11-08,511010.SH,123.827
2021-11-09,511010.SH,123.72
2021-11-10,511010.SH,123.881
2021-11-11,511010.SH,123.847
2021-11-12,511010.SH,123.71
2021-11-15,511010.SH,123.803
2021-11-16,511010.SH,123.851
2021-11-17,511010.SH,123.853
2021-11-18,511010.SH,123.934
2021-11-19,511010.SH,123.862
2021-11-22,511010.SH,123.909
2021-11-23,511010.SH,123.911
2021-11-24,511010.SH,124.001
2021-11-25,511010.SH,124.071
2021-11-26,511010.SH,124.323
2021-11-29,511010.SH,124.161
2021-11-30,511010.SH,124.179
2021-12-01,511010.SH,124.121
2021-12-02,511010.SH,124.056
2021-12-03,511010.SH,123.883
2021-12-06,511010.SH,124.132
2021-12-07,511010.SH,124.075
2021-12-08,511010.SH,124.106
2021-12-09,511010.SH,124.062
2021-12-10,511010.SH,124.14
2021-12-13,511010.SH,124.136
2021-12-14,511010.SH,124.331
2021-12-15,511010.SH,124.341
2021-12-16,511010.SH,124.303
2021-12-17,511010.SH,124.477
2021-12-20,511010.SH,124.453
2021-12-21,511010.SH,124.403
2021-12-22,511010.SH,124.476
2021-12-23,511010.SH,124.506
2021-12-24,511010.SH,124.497
2021-12-27,511010.SH,124.607
2021-12-28,511010.SH,124.666
2021-12-29,511010.SH,124.697
2021-12-30,511010.SH,125.013
2021-12-31,511010.SH,125.119
2022-01-04,511010.SH,125.059
2022-01-05,511010.SH,124.925
2022-01-06,511010.SH,124.857
2022-01-07,511010.SH,124.867
2022-01-10,511010.SH,125.009
2022-01-11,511010.SH,125.179
2022-01-12,511010.SH,125.227
2022-01-13,511010.SH,125.212
2022-01-14,511010.SH,125.505
2022-01-17,511010.SH,125.468
2022-01-18,511010.SH,125.83
2022-01-19,511010.SH,125.771
2022-01-20,511010.SH,125.749
2022-01-21,511010.SH,126.056
2022-01-24,511010.SH,126.5
2022-01-25,511010.SH,126.467
2022-01-26,511010.SH,125.891
2022-01-27,511010.SH,125.838
2022-01-28,511010.SH,126.093
2022-02-07,511010.SH,125.984
2022-02-08,511010.SH,126.133
2022-02-09,511010.SH,126.199
2022-02-10,511010.SH,126.314
2022-02-11,511010.SH,125.779
2022-02-14,511010.SH,125.669
2022-02-15,511010.SH,125.671
2022-02-16,511010.SH,125.767
2022-02-17,511010.SH,125.778
2022-02-18,511010.SH,125.701
2022-02-21,511010.SH,125.422
2022-02-22,511010.SH,125.353
2022-02-23,511010.SH,125.485
2022-02-24,511010.SH,125.529
2022-02-25,511010.SH,125.605
2022-02-28,511010.SH,125.647
2022-03-01,511010.SH,125.431
2022-03-02,511010.SH,125.374
2022-03-03,511010.SH,125.38
2022-03-04,511010.SH,125.321
2022-03-07,511010.SH,125.583
2022-03-08,511010.SH,125.709
2022-03-09,511010.SH,125.437
2022-03-10,511010.SH,125.488
2022-03-11,511010.SH,125.713
2022-03-14,511010.SH,126.07
2022-03-15,511010.SH,125.609
2022-03-16,511010.SH,125.545
2022-03-17,511010.SH,125.569
2022-03-18,511010.SH,125.738
2022-03-21,511010.SH,125.689
2022-03-22,511010.SH,125.545
2022-03-23,511010.SH,125.586
2022-03-24,511010.SH,125.689
2022-03-25,511010.SH,125.793
2022-03-28,511010.SH,125.798
2022-03-29,511010.SH,125.74
2022-03-30,511010.SH,125.711
2022-03-31,511010.SH,125.611
2022-04-01,511010.SH,125.767
2022-04-06,511010.SH,125.882
2022-04-07,511010.SH,126.025
2022-04-08,511010.SH,126.194
2022-04-11,511010.SH,125.941
2022-04-12,511010.SH,125.988
2022-04-13,511010.SH,126.024
2022-04-14,511010.SH,126.223
2022-04-15,511010.SH,126.112
2022-04-18,511010.SH,125.966
2022-04-19,511010.SH,126.014
2022-04-20,511010.SH,126.05
2022-04-21,511010.SH,125.941
2022-04-22,511010.SH,125.909
2022-04-25,511010.SH,125.916
2022-04-26,511010.SH,125.988
2022-04-27,511010.SH,125.947
2022-04-28,511010.SH,125.88
2022-04-29,511010.SH,126.009
2022-05-05,511010.SH,126.01
2022-05-06,511010.SH,125.916
2022-05-09,511010.SH,125.997
2022-05-10,511010.SH,126.257
2022-05-11,511010.SH,126.161
2022-05-12,511010.SH,126.228
2022-05-13,511010.SH,126.335
2022-05-16,511010.SH,126.32
2022-05-17,511010.SH,126.467
2022-05-18,511010.SH,126.663
2022-05-19,511010.SH,126.56
2022-05-20,511010.SH,126.492
2022-05-23,511010.SH,126.546
2022-05-24,511010.SH,126.608
2022-05-25,511010.SH,126.707
2022-05-26,511010.SH,126.936
2022-05-27,511010.SH,126.723
2022-05-30,511010.SH,126.574
2022-05-31,511010.SH,126.456
2022-06-01,511010.SH,126.421
2022-06-02,511010.SH,126.4
2022-06-06,511010.SH,126.441
2022-06-07,511010.SH,126.435
2022-06-08,511010.SH,126.405
2022-06-09,511010.SH,126.426
2022-06-10,511010.SH,126.38
2022-06-13,511010.SH,126.374
2022-06-14,511010.SH,126.314
2022-06-15,511010.SH,126.258
2022-06-16,511010.SH,126.253
2022-06-17,511010.SH,126.357
2022-06-20,511010.SH,126.341
2022-06-21,511010.SH,126.324
2022-06-22,511010.SH,126.418
2022-06-23,511010.SH,126.418
2022-06-24,511010.SH,126.425
2022-06-27,511010.SH,126.235
2022-06-28,511010.SH,126.25
2022-06-29,511010.SH,126.348
2022-06-30,511010.SH,126.352
2022-07-01,511010.SH,126.532
2022-07-04,511010.SH,126.313
2022-07-05,511010.SH,126.196
2022-07-06,511010.SH,126.233
2022-07-07,511010.SH,126.241
2022-07-08,511010.SH,126.184
2022-07-11,511010.SH,126.229
2022-07-12,511010.SH,126.304
2022-07-13,511010.SH,126.379
2022-07-14,511010.SH,126.477
2022-07-15,511010.SH,126.651
2022-07-18,511010.SH,126.563
2022-07-19,511010.SH,126.516
2022-07-20,511010.SH,126.566
2022-07-21,511010.SH,126.638
2022-07-22,511010.SH,126.73
2022-07-25,511010.SH,126.751
2022-07-26,511010.SH,126.878
2022-07-27,511010.SH,126.887
2022-07-28,511010.SH,126.861
2022-07-29,511010.SH,127.117
2022-08-01,511010.SH,127.31
2022-08-02,511010.SH,127.491
2022-08-03,511010.SH,127.448
2022-08-04,511010.SH,127.598
2022-08-05,511010.SH,127.41
2022-08-08,511010.SH,127.435
2022-08-09,511010.SH,127.35
2022-08-10,511010.SH,127.402
2022-08-11,511010.SH,127.368
2022-08-12,511010.SH,127.371
2022-08-15,511010.SH,127.816
2022-08-16,511010.SH,127.993
2022-08-17,511010.SH,128.022
2022-08-18,511010.SH,128.108
2022-08-19,511010.SH,128.196
2022-08-22,511010.SH,128.202
2022-08-23,511010.SH,128.112
2022-08-24,511010.SH,128.083
2022-08-25,511010.SH,128.0
2022-08-26,511010.SH,127.941
2022-08-29,511010.SH,127.949
2022-08-30,511010.SH,128.064
2022-08-31,511010.SH,128.115
2022-09-01,511010.SH,128.128
2022-09-02,511010.SH,128.281
2022-09-05,511010.SH,128.334
2022-09-06,511010.SH,128.291
2022-09-07,511010.SH,128.296
2022-09-08,511010.SH,128.249
2022-09-09,511010.SH,128.139
2022-09-13,511010.SH,128.034
2022-09-14,511010.SH,127.923
2022-09-15,511010.SH,127.918
2022-09-16,511010.SH,127.804
2022-09-19,511010.SH,127.819
2022-09-20,511010.SH,127.961
2022-09-21,511010.SH,127.987
2022-09-22,511010.SH,127.984
2022-09-23,511010.SH,127.858
2022-09-26,511010.SH,127.559
2022-09-27,511010.SH,127.561
2022-09-28,511010.SH,127.519
2022-09-29,511010.SH,127.3
2022-09-30,511010.SH,127.395
2022-10-10,511010.SH,127.603
2022-10-11,511010.SH,127.77
2022-10-12,511010.SH,127.683
2022-10-13,511010.SH,127.769
2022-10-14,511010.SH,128.058
2022-10-17,511010.SH,127.875
2022-10-18,511010.SH,127.856
2022-10-19,511010.SH,127.948
2022-10-20,511010.SH,127.859
2022-10-21,511010.SH,127.874
2022-10-24,511010.SH,127.984
2022-10-25,511010.SH,127.907
2022-10-26,511010.SH,127.913
2022-10-27,511010.SH,128.003
2022-10-28,511010.SH,128.182
2022-10-31,511010.SH,128.274
2022-11-01,511010.SH,128.144
2022-11-02,511010.SH,128.028
2022-11-03,511010.SH,128.144
2022-11-04,511010.SH,128.021
2022-11-07,511010.SH,128.02
2022-11-08,511010.SH,128.049
2022-11-09,511010.SH,128.117
2022-11-10,511010.SH,128.027
2022-11-11,511010.SH,127.778
2022-11-14,511010.SH,127.436
2022-11-15,511010.SH,127.296
2022-11-16,511010.SH,127.099
2022-11-17,511010.SH,127.257
2022-11-18,511010.SH,127.188
2022-11-21,511010.SH,127.424
2022-11-22,511010.SH,127.477
2022-11-23,511010.SH,127.695
2022-11-24,511010.SH,127.853
2022-11-25,511010.SH,127.613
2022-11-28,511010.SH,127.378
2022-11-29,511010.SH,127.033
2022-11-30,511010.SH,127.126
2022-12-01,511010.SH,127.199
2022-12-02,511010.SH,127.238
2022-12-05,511010.SH,127.182
2022-12-06,511010.SH,127.05
2022-12-07,511010.SH,126.975
2022-12-08,511010.SH,127.159
2022-12-09,511010.SH,127.05
2022-12-12,511010.SH,127.071
2022-12-13,511010.SH,126.777
2022-12-14,511010.SH,127.039
2022-12-15,511010.SH,127.119
2022-12-16,511010.SH,127.088
2022-12-19,511010.SH,127.274
2022-12-20,511010.SH,127.285
2022-12-21,511010.SH,127.216
2022-12-22,511010.SH,127.257
2022-12-23,511010.SH,127.294
2022-12-26,511010.SH,127.244
2022-12-27,511010.SH,127.258
2022-12-28,511010.SH,127.441
2022-12-29,511010.SH,127.511
2022-12-30,511010.SH,127.716
2023-01-03,511010.SH,127.679
2023-01-04,511010.SH,127.898
2023-01-05,511010.SH,127.832
2023-01-06,511010.SH,127.57
2023-01-09,511010.SH,127.573
2023-01-10,511010.SH,127.499
2023-01-11,511010.SH,127.366
2023-01-12,511010.SH,127.4
2023-01-13,511010.SH,127.428
2023-01-16,511010.SH,127.326
2023-01-17,511010.SH,127.335
2023-01-18,511010.SH,127.316
2023-01-19,511010.SH,127.345
2023-01-20,511010.SH,127.468
2023-01-30,511010.SH,127.468
2023-01-31,511010.SH,127.453
2023-02-01,511010.SH,127.501
2023-02-02,511010.SH,127.585
2023-02-03,511010.SH,127.631
2023-02-06,511010.SH,127.569
2023-02-07,511010.SH,127.588
2023-02-08,511010.SH,127.631
2023-02-09,511010.SH,127.641
2023-02-10,511010.SH,127.691
2023-02-13,511010.SH,127.701
2023-02-14,511010.SH,127.705
2023-02-15,511010.SH,127.711
2023-02-16,511010.SH,127.699
2023-02-17,511010.SH,127.714
2023-02-20,511010.SH,127.621
2023-02-21,511010.SH,127.58
2023-02-22,511010.SH,127.605
2023-02-23,511010.SH,127.603
2023-02-24,511010.SH,127.606
2023-02-27,511010.SH,127.585
2023-02-28,511010.SH,127.567
2023-03-01,511010.SH,127.576
2023-03-02,511010.SH,127.604
2023-03-03,511010.SH,127.587
2023-03-06,511010.SH,127.675
2023-03-07,511010.SH,127.774
2023-03-08,511010.SH,127.842
2023-03-09,511010.SH,127.861
2023-03-10,511010.SH,127.91
2023-03-13,511010.SH,127.905
2023-03-14,511010.SH,127.947
2023-03-15,511010.SH,127.917
2023-03-16,511010.SH,127.975
2023-03-17,511010.SH,128.044
2023-03-20,511010.SH,128.128
2023-03-21,511010.SH,128.067
2023-03-22,511010.SH,128.061
2023-03-23,511010.SH,128.035
2023-03-24,511010.SH,127.982
2023-03-27,511010.SH,127.992
2023-03-28,511010.SH,128.016
2023-03-29,511010.SH,128.043
2023-03-30,511010.SH,128.078
2023-03-31,511010.SH,128.088
2023-04-03,511010.SH,128.078
2023-04-04,511010.SH,128.121
2023-04-06,511010.SH,128.161
2023-04-07,511010.SH,128.194
2023-04-10,511010.SH,128.302
2023-04-11,511010.SH,128.347
2023-04-12,511010.SH,128.38
2023-04-13,511010.SH,128.351
2023-04-14,511010.SH,128.316
2023-04-17,511010.SH,128.289
2023-04-18,511010.SH,128.341
2023-04-19,511010.SH,128.416
2023-04-20,511010.SH,128.396
2023-04-21,511010.SH,128.455
2023-04-24,511010.SH,128.487
2023-04-25,511010.SH,128.497
2023-04-26,511010.SH,128.498
2023-04-27,511010.SH,128.679
2023-04-28,511010.SH,128.736
2023-05-04,511010.SH,128.846
2023-05-05,511010.SH,129.076
2023-05-08,511010.SH,129.013
2023-05-09,511010.SH,129.06
2023-05-10,511010.SH,129.228
2023-05-11,511010.SH,129.404
2023-05-12,511010.SH,129.334
2023-05-15,511010.SH,129.403
2023-05-16,511010.SH,129.334
2023-05-17,511010.SH,129.322
2023-05-18,511010.SH,129.283
2023-05-19,511010.SH,129.368
2023-05-22,511010.SH,129.527
2023-05-23,511010.SH,129.849
2023-05-24,511010.SH,129.772
2023-05-25,511010.SH,129.611
2023-05-26,511010.SH,129.605
2023-05-29,511010.SH,129.635
2023-05-30,511010.SH,129.74
2023-05-31,511010.SH,129.807
2023-06-01,511010.SH,129.914
2023-06-02,511010.SH,129.738
2023-06-05,511010.SH,129.867
2023-06-06,511010.SH,129.916
2023-06-07,511010.SH,130.04
2023-06-08,511010.SH,129.98
2023-06-09,511010.SH,130.056
2023-06-12,511010.SH,130.13
2023-06-13,511010.SH,130.274
2023-06-14,511010.SH,130.368
2023-06-15,511010.SH,130.024
2023-06-16,511010.SH,129.748
2023-06-19,511010.SH,129.785
2023-06-20,511010.SH,129.811
2023-06-21,511010.SH,129.948
2023-06-26,511010.SH,130.026
2023-06-27,511010.SH,129.95
2023-06-28,511010.SH,129.972
2023-06-29,511010.SH,129.939
2023-06-30,511010.SH,130.115
2023-07-03,511010.SH,130.174
2023-07-04,511010.SH,130.152
2023-07-05,511010.SH,130.339
2023-07-06,511010.SH,130.382
2023-07-07,511010.SH,130.395
2023-07-10,511010.SH,130.387
2023-07-11,511010.SH,130.403
2023-07-12,511010.SH,130.4
2023-07-13,511010.SH,130.382
2023-07-14,511010.SH,130.341
2023-07-17,511010.SH,130.432
2023-07-18,511010.SH,130.513
2023-07-19,511010.SH,130.547
2023-07-20,511010.SH,130.544
2023-07-21,511010.SH,130.676
2023-07-24,511010.SH,130.711
2023-07-25,511010.SH,130.384
2023-07-26,511010.SH,130.408
2023-07-27,511010.SH,130.518
2023-07-28,511010.SH,130.428
2023-07-31,511010.SH,130.311
2023-08-01,511010.SH,130.404
2023-08-02,511010.SH,130.409
2023-08-03,511010.SH,130.465
2023-08-04,511010.SH,130.508
2023-08-07,511010.SH,130.564
2023-08-08,511010.SH,130.591
2023-08-09,511010.SH,130.615
2023-08-10,511010.SH,130.565
2023-08-11,511010.SH,130.602
2023-08-14,511010.SH,130.668
2023-08-15,511010.SH,130.938
2023-08-16,511010.SH,131.008
2023-08-17,511010.SH,130.966
2023-08-18,511010.SH,131.033
2023-08-21,511010.SH,131.152
2023-08-22,511010.SH,131.079
2023-08-23,511010.SH,131.066
2023-08-24,511010.SH,131.036
2023-08-25,511010.SH,130.973
2023-08-28,511010.SH,130.81
2023-08-29,511010.SH,130.65
2023-08-30,511010.SH,130.9
2023-08-31,511010.SH,130.926
2023-09-01,511010.SH,130.786
2023-09-04,511010.SH,130.47
2023-09-05,511010.SH,130.564
2023-09-06,511010.SH,130.465
2023-09-07,511010.SH,130.306
2023-09-08,511010.SH,130.41
2023-09-11,511010.SH,130.41
2023-09-12,511010.SH,130.432
2023-09-13,511010.SH,130.565
2023-09-14,511010.SH,130.631
2023-09-15,511010.SH,130.566
2023-09-18,511010.SH,130.425
2023-09-19,511010.SH,130.41
2023-09-20,511010.SH,130.359
2023-09-21,511010.SH,130.455
2023-09-22,511010.SH,130.361
2023-09-25,511010.SH,130.334
2023-09-26,511010.SH,130.187
2023-09-27,511010.SH,129.892
2023-09-28,511010.SH,130.464
2023-10-09,511010.SH,130.574
2023-10-10,511010.SH,130.481
2023-10-11,511010.SH,130.243
2023-10-12,511010.SH,130.225
2023-10-13,511010.SH,130.332
2023-10-16,511010.SH,130.346
2023-10-17,511010.SH,130.282
2023-10-18,511010.SH,130.257
2023-10-19,511010.SH,130.025
2023-10-20,511010.SH,130.126
2023-10-23,511010.SH,130.246
2023-10-24,511010.SH,130.185
2023-10-25,511010.SH,130.337
2023-10-26,511010.SH,130.492
2023-10-27,511010.SH,130.432
2023-10-30,511010.SH,130.606
2023-10-31,511010.SH,130.646
2023-11-01,511010.SH,130.673
2023-11-02,511010.SH,130.77
2023-11-03,511010.SH,130.761
2023-11-06,511010.SH,130.724
2023-11-07,511010.SH,130.759
2023-11-08,511010.SH,130.772
2023-11-09,511010.SH,130.778
2023-11-10,511010.SH,130.783
2023-11-13,511010.SH,130.94
2023-11-14,511010.SH,130.929
2023-11-15,511010.SH,130.926
2023-11-16,511010.SH,131.001
2023-11-17,511010.SH,131.013
2023-11-20,511010.SH,130.944
2023-11-21,511010.SH,130.883
2023-11-22,511010.SH,130.734
2023-11-23,511010.SH,130.571
2023-11-24,511010.SH,130.666
2023-11-27,511010.SH,130.647
2023-11-28,511010.SH,130.635
2023-11-29,511010.SH,130.588
2023-11-30,511010.SH,130.681
2023-12-01,511010.SH,130.778
2023-12-04,511010.SH,130.685
2023-12-05,511010.SH,130.671
2023-12-06,511010.SH,130.653
2023-12-07,511010.SH,130.723
2023-12-08,511010.SH,130.788
2023-12-11,511010.SH,130.971
2023-12-12,511010.SH,130.96
2023-12-13,511010.SH,131.14
2023-12-14,511010.SH,131.017
2023-12-15,511010.SH,131.133
2023-12-18,511010.SH,131.238
2023-12-19,511010.SH,131.226
2023-12-20,511010.SH,131.136
2023-12-21,511010.SH,131.184
2023-12-22,511010.SH,131.359
2023-12-25,511010.SH,131.466
2023-12-26,511010.SH,131.567
2023-12-27,511010.SH,131.695
2023-12-28,511010.SH,131.812
2023-12-29,511010.SH,131.929
2024-01-02,511010.SH,131.819
2024-01-03,511010.SH,131.785
2024-01-04,511010.SH,131.886
2024-01-05,511010.SH,132.022
2024-01-08,511010.SH,131.988
2024-01-09,511010.SH,132.009
2024-01-10,511010.SH,131.992
2024-01-11,511010.SH,132.025
2024-01-12,511010.SH,131.982
2024-01-15,511010.SH,131.939
2024-01-16,511010.SH,131.849
2024-01-17,511010.SH,131.945
2024-01-18,511010.SH,131.916
2024-01-19,511010.SH,132.139
2024-01-22,511010.SH,132.2
2024-01-23,511010.SH,132.123
2024-01-24,511010.SH,132.076
2024-01-25,511010.SH,132.245
2024-01-26,511010.SH,132.337
2024-01-29,511010.SH,132.382
2024-01-30,511010.SH,132.724
2024-01-31,511010.SH,132.757
2024-02-01,511010.SH,132.636
2024-02-02,511010.SH,132.624
2024-02-05,511010.SH,132.781
2024-02-06,511010.SH,132.582
2024-02-07,511010.SH,132.521
2024-02-08,511010.SH,132.757
2024-02-19,511010.SH,132.717
2024-02-20,511010.SH,132.759
2024-02-21,511010.SH,132.841
2024-02-22,511010.SH,132.898
2024-02-23,511010.SH,133.063
2024-02-26,511010.SH,133.075
2024-02-27,511010.SH,133.112
2024-02-28,511010.SH,133.123
2024-02-29,511010.SH,133.173
2024-03-01,511010.SH,133.093
2024-03-04,511010.SH,133.098
2024-03-05,511010.SH,133.103
2024-03-06,511010.SH,133.281
2024-03-07,511010.SH,133.396
2024-03-08,511010.SH,133.344
2024-03-11,511010.SH,133.26
2024-03-12,511010.SH,133.134
2024-03-13,511010.SH,133.097
2024-03-14,511010.SH,133.025
2024-03-15,511010.SH,133.107
2024-03-18,511010.SH,133.229
2024-03-19,511010.SH,133.334
2024-03-20,511010.SH,133.31
2024-03-21,511010.SH,133.334
2024-03-22,511010.SH,133.366
2024-03-25,511010.SH,133.303
2024-03-26,511010.SH,133.288
2024-03-27,511010.SH,133.342
2024-03-28,511010.SH,133.326
2024-03-29,511010.SH,133.472
2024-04-01,511010.SH,133.428
2024-04-02,511010.SH,133.475
2024-04-03,511010.SH,133.611
2024-04-08,511010.SH,133.776
2024-04-09,511010.SH,133.9
2024-04-10,511010.SH,133.913
2024-04-11,511010.SH,133.938
2024-04-12,511010.SH,134.111
2024-04-15,511010.SH,134.092
2024-04-16,511010.SH,134.02
2024-04-17,511010.SH,134.055
2024-04-18,511010.SH,134.16
2024-04-19,511010.SH,134.247
2024-04-22,511010.SH,134.327
2024-04-23,511010.SH,134.515
2024-04-24,511010.SH,134.16
2024-04-25,511010.SH,134.254
2024-04-26,511010.SH,134.032
2024-04-29,511010.SH,133.478
2024-04-30,511010.SH,133.857
2024-05-06,511010.SH,134.068
2024-05-07,511010.SH,134.232
