交易日期,ETF代码,收盘价
2015-01-26,518880.SH,2.609
2015-01-27,518880.SH,2.589
2015-01-28,518880.SH,2.598
2015-01-29,518880.SH,2.585
2015-01-30,518880.SH,2.542
2015-02-02,518880.SH,2.586
2015-02-03,518880.SH,2.588
2015-02-04,518880.SH,2.56
2015-02-05,518880.SH,2.576
2015-02-06,518880.SH,2.564
2015-02-09,518880.SH,2.504
2015-02-10,518880.SH,2.514
2015-02-11,518880.SH,2.504
2015-02-12,518880.SH,2.479
2015-02-13,518880.SH,2.496
2015-02-16,518880.SH,2.498
2015-02-17,518880.SH,2.488
2015-02-25,518880.SH,2.466
2015-02-26,518880.SH,2.464
2015-02-27,518880.SH,2.465
2015-03-02,518880.SH,2.485
2015-03-03,518880.SH,2.467
2015-03-04,518880.SH,2.459
2015-03-05,518880.SH,2.449
2015-03-06,518880.SH,2.439
2015-03-09,518880.SH,2.389
2015-03-10,518880.SH,2.368
2015-03-11,518880.SH,2.369
2015-03-12,518880.SH,2.372
2015-03-13,518880.SH,2.359
2015-03-16,518880.SH,2.374
2015-03-17,518880.SH,2.358
2015-03-18,518880.SH,2.341
2015-03-19,518880.SH,2.363
2015-03-20,518880.SH,2.354
2015-03-23,518880.SH,2.374
2015-03-24,518880.SH,2.383
2015-03-25,518880.SH,2.381
2015-03-26,518880.SH,2.404
2015-03-27,518880.SH,2.406
2015-03-30,518880.SH,2.38
2015-03-31,518880.SH,2.366
2015-04-01,518880.SH,2.371
2015-04-02,518880.SH,2.397
2015-04-03,518880.SH,2.392
2015-04-07,518880.SH,2.407
2015-04-08,518880.SH,2.408
2015-04-09,518880.SH,2.385
2015-04-10,518880.SH,2.384
2015-04-13,518880.SH,2.394
2015-04-14,518880.SH,2.374
2015-04-15,518880.SH,2.368
2015-04-16,518880.SH,2.386
2015-04-17,518880.SH,2.395
2015-04-20,518880.SH,2.417
2015-04-21,518880.SH,2.399
2015-04-22,518880.SH,2.411
2015-04-23,518880.SH,2.39
2015-04-24,518880.SH,2.399
2015-04-27,518880.SH,2.376
2015-04-28,518880.SH,2.398
2015-04-29,518880.SH,2.411
2015-04-30,518880.SH,2.409
2015-05-04,518880.SH,2.385
2015-05-05,518880.SH,2.381
2015-05-06,518880.SH,2.383
2015-05-07,518880.SH,2.358
2015-05-08,518880.SH,2.369
2015-05-11,518880.SH,2.377
2015-05-12,518880.SH,2.376
2015-05-13,518880.SH,2.384
2015-05-14,518880.SH,2.42
2015-05-15,518880.SH,2.425
2015-05-18,518880.SH,2.452
2015-05-19,518880.SH,2.433
2015-05-20,518880.SH,2.406
2015-05-21,518880.SH,2.407
2015-05-22,518880.SH,2.411
2015-05-25,518880.SH,2.423
2015-05-26,518880.SH,2.41
2015-05-27,518880.SH,2.394
2015-05-28,518880.SH,2.391
2015-05-29,518880.SH,2.381
2015-06-01,518880.SH,2.385
2015-06-02,518880.SH,2.379
2015-06-03,518880.SH,2.37
2015-06-04,518880.SH,2.363
2015-06-05,518880.SH,2.368
2015-06-08,518880.SH,2.369
2015-06-09,518880.SH,2.366
2015-06-10,518880.SH,2.371
2015-06-11,518880.SH,2.371
2015-06-12,518880.SH,2.375
2015-06-15,518880.SH,2.372
2015-06-16,518880.SH,2.368
2015-06-17,518880.SH,2.361
2015-06-18,518880.SH,2.36
2015-06-19,518880.SH,2.364
2015-06-23,518880.SH,2.354
2015-06-24,518880.SH,2.363
2015-06-25,518880.SH,2.359
2015-06-26,518880.SH,2.353
2015-06-29,518880.SH,2.355
2015-06-30,518880.SH,2.346
2015-07-01,518880.SH,2.349
2015-07-02,518880.SH,2.33
2015-07-03,518880.SH,2.312
2015-07-06,518880.SH,2.33
2015-07-07,518880.SH,2.313
2015-07-08,518880.SH,2.236
2015-07-09,518880.SH,2.315
2015-07-10,518880.SH,2.301
2015-07-13,518880.SH,2.31
2015-07-14,518880.SH,2.309
2015-07-15,518880.SH,2.307
2015-07-16,518880.SH,2.299
2015-07-17,518880.SH,2.299
2015-07-20,518880.SH,2.243
2015-07-21,518880.SH,2.226
2015-07-22,518880.SH,2.204
2015-07-23,518880.SH,2.209
2015-07-24,518880.SH,2.186
2015-07-27,518880.SH,2.213
2015-07-28,518880.SH,2.192
2015-07-29,518880.SH,2.197
2015-07-30,518880.SH,2.18
2015-07-31,518880.SH,2.167
2015-08-03,518880.SH,2.189
2015-08-04,518880.SH,2.18
2015-08-05,518880.SH,2.177
2015-08-06,518880.SH,2.177
2015-08-07,518880.SH,2.187
2015-08-10,518880.SH,2.195
2015-08-11,518880.SH,2.251
2015-08-12,518880.SH,2.327
2015-08-13,518880.SH,2.315
2015-08-14,518880.SH,2.299
2015-08-17,518880.SH,2.301
2015-08-18,518880.SH,2.302
2015-08-19,518880.SH,2.31
2015-08-20,518880.SH,2.346
2015-08-21,518880.SH,2.39
2015-08-24,518880.SH,2.381
2015-08-25,518880.SH,2.368
2015-08-26,518880.SH,2.349
2015-08-27,518880.SH,2.322
2015-08-28,518880.SH,2.333
2015-08-31,518880.SH,2.339
2015-09-01,518880.SH,2.354
2015-09-02,518880.SH,2.351
2015-09-07,518880.SH,2.313
2015-09-08,518880.SH,2.303
2015-09-09,518880.SH,2.313
2015-09-10,518880.SH,2.286
2015-09-11,518880.SH,2.287
2015-09-14,518880.SH,2.282
2015-09-15,518880.SH,2.28
2015-09-16,518880.SH,2.277
2015-09-17,518880.SH,2.305
2015-09-18,518880.SH,2.318
2015-09-21,518880.SH,2.347
2015-09-22,518880.SH,2.333
2015-09-23,518880.SH,2.326
2015-09-24,518880.SH,2.344
2015-09-25,518880.SH,2.359
2015-09-28,518880.SH,2.345
2015-09-29,518880.SH,2.314
2015-09-30,518880.SH,2.314
2015-10-08,518880.SH,2.346
2015-10-09,518880.SH,2.35
2015-10-12,518880.SH,2.375
2015-10-13,518880.SH,2.361
2015-10-14,518880.SH,2.397
2015-10-15,518880.SH,2.407
2015-10-16,518880.SH,2.402
2015-10-19,518880.SH,2.398
2015-10-20,518880.SH,2.393
2015-10-21,518880.SH,2.399
2015-10-22,518880.SH,2.389
2015-10-23,518880.SH,2.403
2015-10-26,518880.SH,2.387
2015-10-27,518880.SH,2.394
2015-10-28,518880.SH,2.406
2015-10-29,518880.SH,2.384
2015-10-30,518880.SH,2.351
2015-11-02,518880.SH,2.34
2015-11-03,518880.SH,2.327
2015-11-04,518880.SH,2.301
2015-11-05,518880.SH,2.281
2015-11-06,518880.SH,2.282
2015-11-09,518880.SH,2.25
2015-11-10,518880.SH,2.25
2015-11-11,518880.SH,2.249
2015-11-12,518880.SH,2.243
2015-11-13,518880.SH,2.23
2015-11-16,518880.SH,2.26
2015-11-17,518880.SH,2.226
2015-11-18,518880.SH,2.212
2015-11-19,518880.SH,2.221
2015-11-20,518880.SH,2.234
2015-11-23,518880.SH,2.212
2015-11-24,518880.SH,2.212
2015-11-25,518880.SH,2.226
2015-11-26,518880.SH,2.217
2015-11-27,518880.SH,2.206
2015-11-30,518880.SH,2.183
2015-12-01,518880.SH,2.216
2015-12-02,518880.SH,2.208
2015-12-03,518880.SH,2.182
2015-12-04,518880.SH,2.2
2015-12-07,518880.SH,2.24
2015-12-08,518880.SH,2.225
2015-12-09,518880.SH,2.231
2015-12-10,518880.SH,2.23
2015-12-11,518880.SH,2.23
2015-12-14,518880.SH,2.242
2015-12-15,518880.SH,2.225
2015-12-16,518880.SH,2.227
2015-12-17,518880.SH,2.228
2015-12-18,518880.SH,2.217
2015-12-21,518880.SH,2.238
2015-12-22,518880.SH,2.249
2015-12-23,518880.SH,2.244
2015-12-24,518880.SH,2.245
2015-12-25,518880.SH,2.25
2015-12-28,518880.SH,2.244
2015-12-29,518880.SH,2.248
2015-12-30,518880.SH,2.245
2015-12-31,518880.SH,2.232
2016-01-04,518880.SH,2.251
2016-01-05,518880.SH,2.27
2016-01-06,518880.SH,2.289
2016-01-07,518880.SH,2.339
2016-01-08,518880.SH,2.338
2016-01-11,518880.SH,2.347
2016-01-12,518880.SH,2.318
2016-01-13,518880.SH,2.3
2016-01-14,518880.SH,2.317
2016-01-15,518880.SH,2.304
2016-01-18,518880.SH,2.313
2016-01-19,518880.SH,2.311
2016-01-20,518880.SH,2.329
2016-01-21,518880.SH,2.35
2016-01-22,518880.SH,2.335
2016-01-25,518880.SH,2.339
2016-01-26,518880.SH,2.379
2016-01-27,518880.SH,2.375
2016-01-28,518880.SH,2.361
2016-01-29,518880.SH,2.363
2016-02-01,518880.SH,2.383
2016-02-02,518880.SH,2.389
2016-02-03,518880.SH,2.399
2016-02-04,518880.SH,2.421
2016-02-05,518880.SH,2.451
2016-02-15,518880.SH,2.547
2016-02-16,518880.SH,2.512
2016-02-17,518880.SH,2.533
2016-02-18,518880.SH,2.537
2016-02-19,518880.SH,2.574
2016-02-22,518880.SH,2.555
2016-02-23,518880.SH,2.557
2016-02-24,518880.SH,2.577
2016-02-25,518880.SH,2.614
2016-02-26,518880.SH,2.612
2016-02-29,518880.SH,2.587
2016-03-01,518880.SH,2.626
2016-03-02,518880.SH,2.595
2016-03-03,518880.SH,2.617
2016-03-04,518880.SH,2.651
2016-03-07,518880.SH,2.649
2016-03-08,518880.SH,2.662
2016-03-09,518880.SH,2.634
2016-03-10,518880.SH,2.618
2016-03-11,518880.SH,2.651
2016-03-14,518880.SH,2.624
2016-03-15,518880.SH,2.572
2016-03-16,518880.SH,2.591
2016-03-17,518880.SH,2.617
2016-03-18,518880.SH,2.617
2016-03-21,518880.SH,2.576
2016-03-22,518880.SH,2.597
2016-03-23,518880.SH,2.57
2016-03-24,518880.SH,2.534
2016-03-25,518880.SH,2.549
2016-03-28,518880.SH,2.541
2016-03-29,518880.SH,2.547
2016-03-30,518880.SH,2.57
2016-03-31,518880.SH,2.548
2016-04-01,518880.SH,2.564
2016-04-05,518880.SH,2.552
2016-04-06,518880.SH,2.554
2016-04-07,518880.SH,2.553
2016-04-08,518880.SH,2.57
2016-04-11,518880.SH,2.593
2016-04-12,518880.SH,2.607
2016-04-13,518880.SH,2.584
2016-04-14,518880.SH,2.563
2016-04-15,518880.SH,2.562
2016-04-18,518880.SH,2.564
2016-04-19,518880.SH,2.588
2016-04-20,518880.SH,2.594
2016-04-21,518880.SH,2.626
2016-04-22,518880.SH,2.592
2016-04-25,518880.SH,2.578
2016-04-26,518880.SH,2.573
2016-04-27,518880.SH,2.601
2016-04-28,518880.SH,2.613
2016-04-29,518880.SH,2.66
2016-05-03,518880.SH,2.702
2016-05-04,518880.SH,2.677
2016-05-05,518880.SH,2.675
2016-05-06,518880.SH,2.68
2016-05-09,518880.SH,2.67
2016-05-10,518880.SH,2.657
2016-05-11,518880.SH,2.669
2016-05-12,518880.SH,2.66
2016-05-13,518880.SH,2.682
2016-05-16,518880.SH,2.695
2016-05-17,518880.SH,2.682
2016-05-18,518880.SH,2.681
2016-05-19,518880.SH,2.64
2016-05-20,518880.SH,2.638
2016-05-23,518880.SH,2.635
2016-05-24,518880.SH,2.623
2016-05-25,518880.SH,2.581
2016-05-26,518880.SH,2.591
2016-05-27,518880.SH,2.58
2016-05-30,518880.SH,2.554
2016-05-31,518880.SH,2.576
2016-06-01,518880.SH,2.579
2016-06-02,518880.SH,2.581
2016-06-03,518880.SH,2.574
2016-06-06,518880.SH,2.621
2016-06-07,518880.SH,2.625
2016-06-08,518880.SH,2.646
2016-06-13,518880.SH,2.724
2016-06-14,518880.SH,2.717
2016-06-15,518880.SH,2.73
2016-06-16,518880.SH,2.777
2016-06-17,518880.SH,2.715
2016-06-20,518880.SH,2.717
2016-06-21,518880.SH,2.712
2016-06-22,518880.SH,2.675
2016-06-23,518880.SH,2.681
2016-06-24,518880.SH,2.805
2016-06-27,518880.SH,2.828
2016-06-28,518880.SH,2.817
2016-06-29,518880.SH,2.83
2016-06-30,518880.SH,2.818
2016-07-01,518880.SH,2.858
2016-07-04,518880.SH,2.899
2016-07-05,518880.SH,2.89
2016-07-06,518880.SH,2.947
2016-07-07,518880.SH,2.936
2016-07-08,518880.SH,2.916
2016-07-11,518880.SH,2.942
2016-07-12,518880.SH,2.919
2016-07-13,518880.SH,2.892
2016-07-14,518880.SH,2.872
2016-07-15,518880.SH,2.875
2016-07-18,518880.SH,2.865
2016-07-19,518880.SH,2.87
2016-07-20,518880.SH,2.858
2016-07-21,518880.SH,2.83
2016-07-22,518880.SH,2.844
2016-07-25,518880.SH,2.83
2016-07-26,518880.SH,2.834
2016-07-27,518880.SH,2.836
2016-07-28,518880.SH,2.876
2016-07-29,518880.SH,2.859
2016-08-01,518880.SH,2.877
2016-08-02,518880.SH,2.895
2016-08-03,518880.SH,2.912
2016-08-04,518880.SH,2.881
2016-08-05,518880.SH,2.918
2016-08-08,518880.SH,2.857
2016-08-09,518880.SH,2.855
2016-08-10,518880.SH,2.896
2016-08-11,518880.SH,2.871
2016-08-12,518880.SH,2.87
2016-08-15,518880.SH,2.864
2016-08-16,518880.SH,2.875
2016-08-17,518880.SH,2.861
2016-08-18,518880.SH,2.876
2016-08-19,518880.SH,2.877
2016-08-22,518880.SH,2.855
2016-08-23,518880.SH,2.86
2016-08-24,518880.SH,2.861
2016-08-25,518880.SH,2.837
2016-08-26,518880.SH,2.841
2016-08-29,518880.SH,2.83
2016-08-30,518880.SH,2.836
2016-08-31,518880.SH,2.823
2016-09-01,518880.SH,2.815
2016-09-02,518880.SH,2.821
2016-09-05,518880.SH,2.851
2016-09-06,518880.SH,2.852
2016-09-07,518880.SH,2.891
2016-09-08,518880.SH,2.889
2016-09-09,518880.SH,2.872
2016-09-12,518880.SH,2.852
2016-09-13,518880.SH,2.857
2016-09-14,518880.SH,2.843
2016-09-19,518880.SH,2.826
2016-09-20,518880.SH,2.831
2016-09-21,518880.SH,2.838
2016-09-22,518880.SH,2.859
2016-09-23,518880.SH,2.862
2016-09-26,518880.SH,2.863
2016-09-27,518880.SH,2.858
2016-09-28,518880.SH,2.837
2016-09-29,518880.SH,2.832
2016-09-30,518880.SH,2.843
2016-10-10,518880.SH,2.737
2016-10-11,518880.SH,2.731
2016-10-12,518880.SH,2.725
2016-10-13,518880.SH,2.734
2016-10-14,518880.SH,2.724
2016-10-17,518880.SH,2.734
2016-10-18,518880.SH,2.74
2016-10-19,518880.SH,2.74
2016-10-20,518880.SH,2.761
2016-10-21,518880.SH,2.751
2016-10-24,518880.SH,2.76
2016-10-25,518880.SH,2.77
2016-10-26,518880.SH,2.783
2016-10-27,518880.SH,2.772
2016-10-28,518880.SH,2.775
2016-10-31,518880.SH,2.788
2016-11-01,518880.SH,2.799
2016-11-02,518880.SH,2.824
2016-11-03,518880.SH,2.823
2016-11-04,518880.SH,2.804
2016-11-07,518880.SH,2.792
2016-11-08,518880.SH,2.798
2016-11-09,518880.SH,2.865
2016-11-10,518880.SH,2.813
2016-11-11,518880.SH,2.769
2016-11-14,518880.SH,2.683
2016-11-15,518880.SH,2.709
2016-11-16,518880.SH,2.722
2016-11-17,518880.SH,2.716
2016-11-18,518880.SH,2.687
2016-11-21,518880.SH,2.709
2016-11-22,518880.SH,2.715
2016-11-23,518880.SH,2.717
2016-11-24,518880.SH,2.684
2016-11-25,518880.SH,2.662
2016-11-28,518880.SH,2.678
2016-11-29,518880.SH,2.666
2016-11-30,518880.SH,2.652
2016-12-01,518880.SH,2.64
2016-12-02,518880.SH,2.638
2016-12-05,518880.SH,2.629
2016-12-06,518880.SH,2.626
2016-12-07,518880.SH,2.621
2016-12-08,518880.SH,2.644
2016-12-09,518880.SH,2.643
2016-12-12,518880.SH,2.63
2016-12-13,518880.SH,2.632
2016-12-14,518880.SH,2.65
2016-12-15,518880.SH,2.615
2016-12-16,518880.SH,2.602
2016-12-19,518880.SH,2.615
2016-12-20,518880.SH,2.601
2016-12-21,518880.SH,2.595
2016-12-22,518880.SH,2.577
2016-12-23,518880.SH,2.583
2016-12-26,518880.SH,2.592
2016-12-27,518880.SH,2.595
2016-12-28,518880.SH,2.603
2016-12-29,518880.SH,2.616
2016-12-30,518880.SH,2.636
2017-01-03,518880.SH,2.626
2017-01-04,518880.SH,2.638
2017-01-05,518880.SH,2.636
2017-01-06,518880.SH,2.633
2017-01-09,518880.SH,2.645
2017-01-10,518880.SH,2.663
2017-01-11,518880.SH,2.664
2017-01-12,518880.SH,2.671
2017-01-13,518880.SH,2.662
2017-01-16,518880.SH,2.682
2017-01-17,518880.SH,2.694
2017-01-18,518880.SH,2.685
2017-01-19,518880.SH,2.662
2017-01-20,518880.SH,2.668
2017-01-23,518880.SH,2.681
2017-01-24,518880.SH,2.677
2017-01-25,518880.SH,2.651
2017-01-26,518880.SH,2.641
2017-02-03,518880.SH,2.674
2017-02-06,518880.SH,2.701
2017-02-07,518880.SH,2.722
2017-02-08,518880.SH,2.722
2017-02-09,518880.SH,2.74
2017-02-10,518880.SH,2.712
2017-02-13,518880.SH,2.719
2017-02-14,518880.SH,2.72
2017-02-15,518880.SH,2.707
2017-02-16,518880.SH,2.725
2017-02-17,518880.SH,2.737
2017-02-20,518880.SH,2.73
2017-02-21,518880.SH,2.736
2017-02-22,518880.SH,2.735
2017-02-23,518880.SH,2.739
2017-02-24,518880.SH,2.775
2017-02-27,518880.SH,2.784
2017-02-28,518880.SH,2.774
2017-03-01,518880.SH,2.755
2017-03-02,518880.SH,2.758
2017-03-03,518880.SH,2.737
2017-03-06,518880.SH,2.739
2017-03-07,518880.SH,2.729
2017-03-08,518880.SH,2.717
2017-03-09,518880.SH,2.708
2017-03-10,518880.SH,2.69
2017-03-13,518880.SH,2.718
2017-03-14,518880.SH,2.709
2017-03-15,518880.SH,2.709
2017-03-16,518880.SH,2.75
2017-03-17,518880.SH,2.754
2017-03-20,518880.SH,2.766
2017-03-21,518880.SH,2.751
2017-03-22,518880.SH,2.776
2017-03-23,518880.SH,2.779
2017-03-24,518880.SH,2.773
2017-03-27,518880.SH,2.8
2017-03-28,518880.SH,2.793
2017-03-29,518880.SH,2.786
2017-03-30,518880.SH,2.784
2017-03-31,518880.SH,2.761
2017-04-05,518880.SH,2.792
2017-04-06,518880.SH,2.794
2017-04-07,518880.SH,2.819
2017-04-10,518880.SH,2.808
2017-04-11,518880.SH,2.814
2017-04-12,518880.SH,2.842
2017-04-13,518880.SH,2.853
2017-04-14,518880.SH,2.859
2017-04-17,518880.SH,2.852
2017-04-18,518880.SH,2.843
2017-04-19,518880.SH,2.841
2017-04-20,518880.SH,2.836
2017-04-21,518880.SH,2.827
2017-04-24,518880.SH,2.805
2017-04-25,518880.SH,2.807
2017-04-26,518880.SH,2.794
2017-04-27,518880.SH,2.802
2017-04-28,518880.SH,2.812
2017-05-02,518880.SH,2.788
2017-05-03,518880.SH,2.788
2017-05-04,518880.SH,2.745
2017-05-05,518880.SH,2.747
2017-05-08,518880.SH,2.738
2017-05-09,518880.SH,2.741
2017-05-10,518880.SH,2.726
2017-05-11,518880.SH,2.731
2017-05-12,518880.SH,2.739
2017-05-15,518880.SH,2.75
2017-05-16,518880.SH,2.757
